index,parent,subba,time,start,end,start_act,end_act,start_match,end_match,n_obs,na,type,update,success,comments
450,CISO,SDGE,2024-09-01 20:21:55.374680+00:00,2024-09-01 08:00:00,2024-09-01 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
450,CISO,VEA,2024-09-01 20:21:55.376564+00:00,2024-09-01 08:00:00,2024-09-01 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
451,CISO,PGAE,2024-09-02 01:38:17.493996+00:00,2024-08-26 08:00:00,2024-09-01 07:00:00,2024-08-26 08:00:00,2024-09-01 07:00:00,True,True,144.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
451,CISO,SCE,2024-09-02 01:38:18.265019+00:00,2024-08-23 08:00:00,2024-09-01 07:00:00,2024-08-23 08:00:00,2024-09-01 07:00:00,True,True,216.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
451,CISO,SDGE,2024-09-02 01:38:18.267485+00:00,2024-09-01 08:00:00,2024-09-01 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
451,CISO,VEA,2024-09-02 01:38:18.269565+00:00,2024-09-01 08:00:00,2024-09-01 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
452,CISO,PGAE,2024-09-02 04:25:49.388718+00:00,2024-08-26 08:00:00,2024-09-01 07:00:00,2024-08-26 08:00:00,2024-09-01 07:00:00,True,True,144.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
452,CISO,SCE,2024-09-02 04:25:50.021794+00:00,2024-08-23 08:00:00,2024-09-01 07:00:00,2024-08-23 08:00:00,2024-09-01 07:00:00,True,True,216.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
452,CISO,SDGE,2024-09-02 04:25:50.024319+00:00,2024-09-01 08:00:00,2024-09-01 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
452,CISO,VEA,2024-09-02 04:25:50.026503+00:00,2024-09-01 08:00:00,2024-09-01 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
453,CISO,PGAE,2024-09-02 08:27:08.634555+00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,True,True,168.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
453,CISO,SCE,2024-09-02 08:27:09.259298+00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,True,True,240.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
453,CISO,SDGE,2024-09-02 08:27:09.847149+00:00,2024-09-01 08:00:00,2024-09-02 07:00:00,2024-09-01 08:00:00,2024-09-02 07:00:00,True,True,24.0,0.0,refresh,True,True,
453,CISO,VEA,2024-09-02 08:27:11.467149+00:00,2024-09-01 08:00:00,2024-09-02 07:00:00,2024-09-01 08:00:00,2024-09-02 07:00:00,True,True,24.0,0.0,refresh,True,True,
454,CISO,PGAE,2024-09-02 12:40:54.720570+00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,True,True,168.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
454,CISO,SCE,2024-09-02 12:40:55.804739+00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,True,True,240.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
454,CISO,SDGE,2024-09-02 12:40:55.807242+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
454,CISO,VEA,2024-09-02 12:40:55.809337+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
455,CISO,PGAE,2024-09-02 16:26:58.663063+00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,True,True,168.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
455,CISO,SCE,2024-09-02 16:26:59.335099+00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,True,True,240.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
455,CISO,SDGE,2024-09-02 16:26:59.337808+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
455,CISO,VEA,2024-09-02 16:26:59.340091+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
456,CISO,PGAE,2024-09-02 20:22:55.529918+00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,True,True,168.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
456,CISO,SCE,2024-09-02 20:23:12.047084+00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,True,True,240.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
456,CISO,SDGE,2024-09-02 20:23:12.049598+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
456,CISO,VEA,2024-09-02 20:23:12.051707+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
457,CISO,PGAE,2024-09-03 01:35:38.692112+00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,True,True,168.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
457,CISO,SCE,2024-09-03 01:35:39.182774+00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,True,True,240.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
457,CISO,SDGE,2024-09-03 01:35:39.185339+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
457,CISO,VEA,2024-09-03 01:35:39.187392+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
458,CISO,PGAE,2024-09-03 04:24:41.871357+00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,2024-08-26 08:00:00,2024-09-02 07:00:00,True,True,168.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
458,CISO,SCE,2024-09-03 04:24:42.522703+00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,2024-08-23 08:00:00,2024-09-02 07:00:00,True,True,240.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
458,CISO,SDGE,2024-09-03 04:24:42.525311+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
458,CISO,VEA,2024-09-03 04:24:42.527498+00:00,2024-09-02 08:00:00,2024-09-02 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
459,CISO,PGAE,2024-09-03 08:26:22.833365+00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,True,True,192.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
459,CISO,SCE,2024-09-03 08:26:23.524413+00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,True,True,264.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
459,CISO,SDGE,2024-09-03 08:26:24.186239+00:00,2024-09-02 08:00:00,2024-09-03 07:00:00,2024-09-02 08:00:00,2024-09-03 07:00:00,True,True,24.0,0.0,refresh,True,True,
459,CISO,VEA,2024-09-03 08:26:25.611379+00:00,2024-09-02 08:00:00,2024-09-03 07:00:00,2024-09-02 08:00:00,2024-09-03 07:00:00,True,True,24.0,0.0,refresh,True,True,
460,CISO,PGAE,2024-09-03 12:39:53.868371+00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,True,True,192.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
460,CISO,SCE,2024-09-03 12:39:54.488840+00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,True,True,264.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
460,CISO,SDGE,2024-09-03 12:39:54.491602+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
460,CISO,VEA,2024-09-03 12:39:54.493880+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
461,CISO,PGAE,2024-09-03 16:27:04.701766+00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,True,True,192.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
461,CISO,SCE,2024-09-03 16:27:05.208057+00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,True,True,264.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
461,CISO,SDGE,2024-09-03 16:27:05.210566+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
461,CISO,VEA,2024-09-03 16:27:05.212607+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
462,CISO,PGAE,2024-09-03 20:22:07.278732+00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,True,True,192.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
462,CISO,SCE,2024-09-03 20:22:11.864021+00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,True,True,264.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
462,CISO,SDGE,2024-09-03 20:22:11.866552+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
462,CISO,VEA,2024-09-03 20:22:11.868712+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
463,CISO,PGAE,2024-09-04 01:36:54.321827+00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,True,True,192.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
463,CISO,SCE,2024-09-04 01:36:55.059314+00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,True,True,264.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
463,CISO,SDGE,2024-09-04 01:36:55.061871+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
463,CISO,VEA,2024-09-04 01:36:55.063744+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
464,CISO,PGAE,2024-09-04 04:25:09.938679+00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,2024-08-26 08:00:00,2024-09-03 07:00:00,True,True,192.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
464,CISO,SCE,2024-09-04 04:25:10.456605+00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,2024-08-23 08:00:00,2024-09-03 07:00:00,True,True,264.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
464,CISO,SDGE,2024-09-04 04:25:10.459138+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
464,CISO,VEA,2024-09-04 04:25:10.461146+00:00,2024-09-03 08:00:00,2024-09-03 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
465,CISO,PGAE,2024-09-04 08:25:34.204327+00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,True,True,216.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
465,CISO,SCE,2024-09-04 08:25:34.908013+00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,True,True,288.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
465,CISO,SDGE,2024-09-04 08:25:35.601212+00:00,2024-09-03 08:00:00,2024-09-04 07:00:00,2024-09-03 08:00:00,2024-09-04 07:00:00,True,True,24.0,0.0,refresh,True,True,
465,CISO,VEA,2024-09-04 08:25:37.042653+00:00,2024-09-03 08:00:00,2024-09-04 07:00:00,2024-09-03 08:00:00,2024-09-04 07:00:00,True,True,24.0,0.0,refresh,True,True,
466,CISO,PGAE,2024-09-04 12:40:36.236650+00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,True,True,216.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
466,CISO,SCE,2024-09-04 12:40:36.948997+00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,True,True,288.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
466,CISO,SDGE,2024-09-04 12:40:36.951758+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
466,CISO,VEA,2024-09-04 12:40:36.953985+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
467,CISO,PGAE,2024-09-04 16:26:06.780283+00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,True,True,216.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
467,CISO,SCE,2024-09-04 16:26:07.482560+00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,True,True,288.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
467,CISO,SDGE,2024-09-04 16:26:07.485096+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
467,CISO,VEA,2024-09-04 16:26:07.487029+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
468,CISO,PGAE,2024-09-04 20:23:47.837336+00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,True,True,216.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
468,CISO,SCE,2024-09-04 20:23:49.017173+00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,True,True,288.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
468,CISO,SDGE,2024-09-04 20:23:49.019695+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
468,CISO,VEA,2024-09-04 20:23:49.021592+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
469,CISO,PGAE,2024-09-05 01:37:03.308511+00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,True,True,216.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
469,CISO,SCE,2024-09-05 01:37:04.080343+00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,True,True,288.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
469,CISO,SDGE,2024-09-05 01:37:04.082906+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
469,CISO,VEA,2024-09-05 01:37:04.085095+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
470,CISO,PGAE,2024-09-05 04:25:14.586328+00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,2024-08-26 08:00:00,2024-09-04 07:00:00,True,True,216.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
470,CISO,SCE,2024-09-05 04:25:15.095281+00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,2024-08-23 08:00:00,2024-09-04 07:00:00,True,True,288.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
470,CISO,SDGE,2024-09-05 04:25:15.097796+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
470,CISO,VEA,2024-09-05 04:25:15.099703+00:00,2024-09-04 08:00:00,2024-09-04 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
471,CISO,PGAE,2024-09-05 08:26:35.574793+00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,True,True,240.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
471,CISO,SCE,2024-09-05 08:26:36.351658+00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,True,True,312.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
471,CISO,SDGE,2024-09-05 08:26:37.093086+00:00,2024-09-04 08:00:00,2024-09-05 07:00:00,2024-09-04 08:00:00,2024-09-05 07:00:00,True,True,24.0,0.0,refresh,True,True,
471,CISO,VEA,2024-09-05 08:26:38.665071+00:00,2024-09-04 08:00:00,2024-09-05 07:00:00,2024-09-04 08:00:00,2024-09-05 07:00:00,True,True,24.0,0.0,refresh,True,True,
472,CISO,PGAE,2024-09-05 12:40:19.378285+00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,True,True,240.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
472,CISO,SCE,2024-09-05 12:40:20.111808+00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,True,True,312.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
472,CISO,SDGE,2024-09-05 12:40:20.114413+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
472,CISO,VEA,2024-09-05 12:40:20.116542+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
473,CISO,PGAE,2024-09-05 16:26:36.703165+00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,True,True,240.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
473,CISO,SCE,2024-09-05 16:26:37.492996+00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,True,True,312.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
473,CISO,SDGE,2024-09-05 16:26:37.495553+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
473,CISO,VEA,2024-09-05 16:26:37.497700+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
474,CISO,PGAE,2024-09-05 20:22:19.773298+00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,True,True,240.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
474,CISO,SCE,2024-09-05 20:22:34.051011+00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,True,True,312.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
474,CISO,SDGE,2024-09-05 20:22:34.053512+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
474,CISO,VEA,2024-09-05 20:22:34.055482+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
475,CISO,PGAE,2024-09-06 01:36:45.953831+00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,True,True,240.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
475,CISO,SCE,2024-09-06 01:36:46.578443+00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,True,True,312.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
475,CISO,SDGE,2024-09-06 01:36:46.580931+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
475,CISO,VEA,2024-09-06 01:36:46.582807+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
476,CISO,PGAE,2024-09-06 04:24:23.415003+00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,2024-08-26 08:00:00,2024-09-05 07:00:00,True,True,240.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
476,CISO,SCE,2024-09-06 04:24:24.041797+00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,2024-08-23 08:00:00,2024-09-05 07:00:00,True,True,312.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
476,CISO,SDGE,2024-09-06 04:24:24.044423+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
476,CISO,VEA,2024-09-06 04:24:24.046378+00:00,2024-09-05 08:00:00,2024-09-05 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
477,CISO,PGAE,2024-09-06 08:26:30.259791+00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,True,True,264.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
477,CISO,SCE,2024-09-06 08:26:30.975053+00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,True,True,336.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
477,CISO,SDGE,2024-09-06 08:26:31.625790+00:00,2024-09-05 08:00:00,2024-09-06 07:00:00,2024-09-05 08:00:00,2024-09-06 07:00:00,True,True,24.0,0.0,refresh,True,True,
477,CISO,VEA,2024-09-06 08:26:33.059975+00:00,2024-09-05 08:00:00,2024-09-06 07:00:00,2024-09-05 08:00:00,2024-09-06 07:00:00,True,True,24.0,0.0,refresh,True,True,
478,CISO,PGAE,2024-09-06 12:39:04.831630+00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,True,True,264.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
478,CISO,SCE,2024-09-06 12:39:05.578046+00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,True,True,336.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
478,CISO,SDGE,2024-09-06 12:39:05.580629+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
478,CISO,VEA,2024-09-06 12:39:05.582811+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
479,CISO,PGAE,2024-09-06 16:27:05.938196+00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,True,True,264.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
479,CISO,SCE,2024-09-06 16:27:06.643788+00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,True,True,336.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
479,CISO,SDGE,2024-09-06 16:27:06.646310+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
479,CISO,VEA,2024-09-06 16:27:06.648407+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
480,CISO,PGAE,2024-09-06 20:21:52.161754+00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,True,True,264.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
480,CISO,SCE,2024-09-06 20:21:52.639704+00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,True,True,336.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
480,CISO,SDGE,2024-09-06 20:21:52.642365+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
480,CISO,VEA,2024-09-06 20:21:52.644477+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
481,CISO,PGAE,2024-09-07 01:35:19.963807+00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,True,True,264.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
481,CISO,SCE,2024-09-07 01:35:20.542587+00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,2024-08-23 08:00:00,2024-09-06 07:00:00,True,True,336.0,14.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
481,CISO,SDGE,2024-09-07 01:35:20.545053+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
481,CISO,VEA,2024-09-07 01:35:20.547167+00:00,2024-09-06 08:00:00,2024-09-06 07:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
482,CISO,PGAE,2024-09-07 04:24:37.467251+00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,2024-08-26 08:00:00,2024-09-06 07:00:00,True,True,264.0,5.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
